Levy,Manufacturer,Model,Category,Leather interior,Fuel type,Engine volume,Mileage,Gear box type,Doors,Color,Airbags,Age,Price
831,12,581,2,0,1,2.4,117277,1,1,14,4,14,25716
890,22,446,9,1,5,2.0,28123,0,1,14,4,9,22110
1228,12,266,4,1,5,2.3,25947,0,1,14,4,7,108371
583,17,243,9,1,5,1.6,140000,0,1,12,4,14,14454
0,15,270,3,0,2,1.5,138000,0,1,2,8,11,16308
765,17,545,9,1,4,2.0,309174,0,1,12,4,10,15053
1110,41,498,4,1,1,2.2,65689,0,1,1,4,8,61521
1024,17,333,7,1,1,2.5,60517,0,1,15,4,15,10036
585,44,477,3,1,2,1.8,130000,0,1,14,12,12,15367
639,17,587,4,1,1,2.0,191826,0,1,12,4,11,23129
0,44,477,3,1,2,1.5,193000,0,1,12,12,17,14740
751,21,194,4,1,5,2.4,165000,0,1,7,4,12,22269
697,17,243,3,0,5,1.8,62000,2,1,1,6,10,17876
0,33,441,3,0,5,1.5,178000,0,1,5,4,20,8154
0,1,86,10,1,1,3.0,92000,2,1,7,8,10,92515
836,17,545,9,1,5,2.0,104259,0,1,1,4,15,14542
781,44,163,9,1,2,2.5,156518,0,1,14,12,13,3607
765,17,545,9,1,4,2.0,72369,0,1,12,4,10,13485
584,15,188,9,1,5,1.8,70742,0,1,14,4,11,43548
0,2,54,9,1,5,3.0,186000,2,1,1,12,17,23521
0,47,360,9,0,5,2.0,94400,2,1,1,8,12,16308
1249,44,163,9,1,5,2.5,48035,0,1,11,12,8,14269
930,17,587,4,1,1,1.7,46764,0,1,2,4,7,47205
0,28,607,7,1,4,3.2,220000,0,1,14,6,21,17562
528,33,606,3,1,5,1.6,72208,0,1,1,12,11,3136
528,33,606,3,1,5,1.6,91000,0,1,13,8,11,10976
781,47,463,9,1,5,2.5,127000,2,1,2,6,13,18158
642,44,91,9,1,5,2.0,78200,0,1,2,4,13,18422
760,5,206,9,1,5,1.8,40772,0,1,1,4,15,6247
502,44,91,3,1,5,1.5,22878,0,1,12,4,12,18422
0,2,38,9,1,5,2.5,126000,2,1,12,6,23,7683
784,15,270,3,1,5,1.5,75000,0,1,1,4,8,33798
397,24,153,3,1,2,1.8,71904,0,1,14,0,9,6743
694,20,634,9,1,1,2.2,75494,0,1,14,4,11,41629
490,34,193,2,0,1,1.3,95000,1,1,14,4,14,9408
0,34,95,2,0,1,2.0,237700,1,1,7,5,23,8467
765,5,174,4,1,1,2.0,76550,0,1,1,4,10,39085
934,44,163,9,1,5,2.5,106989,0,1,1,12,10,2195
0,44,163,9,1,2,2.4,135000,0,1,0,6,17,16621
753,17,545,9,1,2,2.4,259934,0,1,11,0,13,4077
765,17,545,9,1,5,2.0,99200,0,1,1,12,10,29166
765,17,530,4,1,1,2.0,164997,0,1,1,4,10,33243
2188,17,243,9,0,5,1.8,78000,2,1,12,10,9,17249
1024,12,259,4,0,2,2.5,127000,0,1,14,6,15,18189
781,17,333,7,1,1,2.5,75437,0,1,7,4,13,22423
447,15,355,9,1,2,1.3,44000,2,1,6,8,12,14113
779,44,493,4,0,5,2.5,94000,2,1,14,10,12,20385
831,5,408,9,1,5,1.5,64600,0,1,7,12,7,3607
0,33,619,4,0,5,2.0,290000,0,1,0,4,25,10663
502,12,290,9,0,5,1.5,100000,0,1,1,8,12,19444
650,5,206,9,1,5,1.4,99200,2,1,1,10,9,21639
0,28,228,9,1,5,3.2,25000,2,1,2,5,25,7200
779,44,163,9,1,2,2.5,136861,0,1,2,12,12,4861
1714,28,306,4,1,5,3.5,39814,0,1,1,0,8,4077
1017,28,303,4,1,5,2.0,55704,0,1,1,0,8,47669
890,22,446,9,1,5,2.0,30662,0,1,14,4,9,20071
1017,28,303,4,1,5,2.0,44995,0,1,1,0,8,42651
0,24,348,9,1,5,2.5,93000,0,1,3,12,10,52059
777,17,333,7,1,1,2.5,117466,0,1,7,4,11,34673
0,28,68,3,1,5,1.6,0,0,1,14,6,23,4200
0,37,421,3,0,1,1.5,240000,1,1,12,8,16,13642
1624,28,229,9,1,1,3.5,109139,0,1,1,12,16,5018
0,44,477,9,1,2,1.8,71000,0,1,7,12,12,19130
777,44,163,9,1,5,2.5,74000,2,1,7,0,11,24462
730,17,243,9,1,4,1.6,31780,0,1,1,4,9,20855
0,15,562,7,0,5,1.7,0,0,1,12,4,21,6899
1090,5,174,4,1,1,2.0,57438,0,1,12,4,17,9252
0,44,91,9,0,2,1.5,121000,0,1,12,6,12,13485
891,17,530,4,1,1,2.0,145329,0,1,1,4,9,50049
1399,24,505,4,1,2,3.5,186005,0,1,12,12,15,13328
650,5,207,9,0,5,1.4,77000,2,1,14,12,9,14113
1823,2,390,9,1,5,3.5,3900,1,1,1,16,7,153669
595,15,270,3,1,5,1.5,87573,0,1,1,4,10,25387
0,44,477,3,0,2,1.8,188800,0,1,12,8,15,14426
1018,28,401,4,1,1,3.0,74500,2,1,1,12,14,39201
0,44,163,9,1,2,2.5,170000,0,1,0,0,12,26657
934,42,282,4,1,5,2.5,81058,0,1,12,0,10,10663
0,12,241,4,1,5,2.0,8000,2,1,1,6,9,50178
891,28,303,4,1,5,2.0,109555,0,1,14,0,9,8311
761,8,380,9,1,5,1.8,71479,0,1,7,4,15,6743
1017,17,530,4,1,1,2.0,73463,0,1,7,4,8,37320
761,8,380,9,1,5,1.8,182198,0,1,7,4,15,8355
0,2,54,9,1,5,3.0,165000,2,1,14,10,14,32929
640,17,530,4,1,1,2.0,36458,0,1,14,4,12,26343
0,33,441,3,0,5,1.5,0,0,1,7,4,20,7683
640,17,530,4,1,1,2.0,144950,0,1,7,4,12,37232
642,5,408,9,1,5,2.0,162069,0,1,12,4,13,19384
0,12,583,2,0,1,1.8,221000,1,1,14,2,17,10976
1055,44,339,4,1,5,3.5,115200,2,1,1,8,12,39201
0,12,581,2,0,1,2.5,144325,1,1,14,2,22,19130
0,33,615,10,0,4,1.5,235339,0,1,12,2,22,7840
961,5,174,4,1,1,2.0,74594,0,1,1,4,16,6429
0,31,452,10,0,0,2.4,140000,0,1,12,6,21,8467
1347,17,333,7,1,1,2.5,93281,0,1,12,4,17,13454
0,44,163,9,0,5,2.5,167680,2,1,1,8,11,23521
584,44,477,9,0,5,1.8,187200,0,1,2,8,11,18033
0,2,18,9,1,5,2.5,199866,1,1,1,8,25,6899
961,22,555,4,1,1,2.0,53986,0,1,14,4,16,9252
595,44,91,3,1,5,1.5,124382,0,1,14,4,10,25089
1399,24,501,4,1,5,3.5,82021,0,1,7,4,15,49864
1680,34,95,3,0,1,2.0,170000,1,1,12,7,24,4077
0,42,388,9,0,5,2.0,161000,1,1,2,4,22,8154
640,47,462,9,1,1,2.0,132310,0,1,7,12,12,7527
0,17,587,4,1,5,2.4,168000,2,1,1,6,13,24148
0,28,118,9,1,1,2.2,233454,1,1,1,6,20,6899
919,2,54,9,1,5,3.0,129834,0,1,2,12,13,1646
707,41,375,4,1,1,2.0,124228,0,1,1,4,14,19416
0,15,355,3,0,2,1.3,136000,2,1,12,12,14,14740
891,17,545,9,1,4,2.0,239314,0,1,12,4,9,15681
0,28,222,9,1,5,2.6,312000,2,1,12,6,23,6272
753,22,446,9,1,2,2.4,97000,2,1,1,12,13,20385
831,15,188,3,1,5,1.5,17223,0,1,1,4,7,66150
831,17,545,9,1,2,2.4,224349,0,1,7,0,14,3450
730,17,243,9,1,5,1.6,79845,0,1,14,4,9,25299
1079,5,450,4,1,4,2.0,140070,0,1,7,4,7,26594
0,44,477,3,0,2,1.8,0,0,1,12,12,10,25086
0,12,277,3,1,5,2.0,160000,0,1,2,10,11,15681
1249,33,513,4,1,5,2.5,77901,0,1,1,12,8,1333
584,17,243,9,0,5,1.8,155360,2,1,7,6,11,17876
1282,22,555,4,1,1,2.0,78880,0,1,2,4,18,6586
971,28,219,9,1,1,2.2,121400,2,1,1,12,9,62023
1017,28,227,9,1,5,2.0,66933,0,1,14,12,8,2038
0,28,556,6,0,1,2.7,22700,2,1,14,2,20,18817
836,1,486,4,1,5,2.0,18000,0,1,14,6,15,24148
0,28,224,9,0,1,2.7,222222,0,1,12,0,23,10976
1053,28,401,4,1,5,3.5,94362,0,1,14,12,11,3763
363,5,554,9,1,5,1.0,144265,0,1,12,4,13,7495
639,5,174,4,1,1,2.0,146644,0,1,14,4,11,24283
1053,33,468,4,1,5,3.5,178656,0,1,12,12,11,2587
0,44,477,9,0,5,1.8,123200,0,1,0,6,13,21953
765,17,545,9,1,5,2.0,52878,0,1,1,4,10,42987
751,17,587,4,1,5,2.4,53717,0,1,12,0,12,3763
1249,17,333,10,1,1,2.5,105743,0,1,14,4,8,44843
0,24,502,4,1,2,3.3,132800,0,1,14,12,17,32929
0,44,339,4,1,2,3.3,2005,0,1,12,12,17,29793
781,47,462,9,1,5,2.5,121600,2,1,12,10,13,19444
629,17,243,9,1,1,1.6,110000,0,1,12,4,10,22549
1288,5,174,4,1,1,2.0,48563,0,1,14,4,18,5645
777,17,333,7,1,1,2.5,136711,0,1,12,4,11,30784
1292,23,214,4,1,1,3.0,83000,2,1,3,12,9,83107
431,17,545,9,1,2,2.0,71218,0,1,1,0,9,5018
0,44,163,9,1,5,3.5,246400,0,1,1,8,13,24305
0,44,385,4,0,5,2.7,210000,0,1,12,10,19,34500
831,41,83,4,1,1,1.6,67000,0,1,6,4,8,44134
639,5,450,4,1,1,2.0,71340,0,1,1,4,12,10032
528,17,243,9,1,5,1.6,85746,0,1,1,4,11,27654
0,44,477,9,0,2,1.5,156000,0,1,12,6,17,12544
586,44,477,3,0,2,1.8,150400,0,1,14,6,13,13172
1823,12,570,4,1,5,3.5,12824,0,1,14,12,7,5331
394,44,163,9,0,2,2.5,172480,0,1,14,0,11,13799
0,34,640,7,0,5,2.2,11111,0,1,12,0,20,13172
640,41,498,4,1,1,2.0,166016,0,1,7,4,12,32045
0,28,306,4,1,5,3.5,0,2,1,1,0,10,62722
1091,17,333,10,1,1,2.5,97129,0,1,12,4,9,43576
707,41,83,4,1,1,2.0,113545,0,1,12,4,14,21655
642,47,574,4,1,5,2.0,150400,0,1,14,12,13,23521
0,44,163,9,1,2,2.5,68000,0,1,1,0,13,32929
934,17,333,7,1,1,2.5,35463,0,1,12,4,10,30455
691,15,270,3,1,5,1.3,79363,0,1,1,4,8,16399
900,21,469,4,1,5,2.4,113821,0,1,14,12,10,2195
1405,2,624,4,1,1,3.0,229854,0,1,6,0,16,1803
753,21,194,4,1,5,2.4,121456,0,1,11,4,13,26372
0,47,323,3,0,5,1.6,106000,2,1,12,12,21,7840
687,17,243,9,1,5,1.6,101387,0,1,12,4,15,14834
1267,44,91,3,0,2,1.5,65000,0,1,1,12,12,10349
0,2,29,9,0,5,1.9,128202,2,1,1,4,21,5331
585,17,243,9,1,5,1.8,294034,0,1,1,12,12,5018
836,17,587,4,1,1,2.0,138185,0,1,12,4,15,24123
0,44,163,9,0,2,2.5,78560,0,1,14,12,13,24775
642,2,35,9,1,5,2.0,126000,2,1,13,12,13,13799
584,17,243,9,0,5,1.8,112000,2,1,14,10,11,16308
640,31,452,4,1,5,2.0,103112,0,1,12,12,12,2979
697,15,188,9,1,5,1.8,59179,0,1,14,4,10,41193
1018,28,491,4,1,1,3.0,174101,0,1,1,12,14,7213
1058,44,339,4,1,2,3.5,205250,0,1,12,12,13,29479
1111,15,270,3,0,5,1.3,146000,0,1,14,2,13,6899
0,28,119,9,1,5,2.4,240000,2,1,1,8,24,10663
0,44,358,7,0,0,2.4,180000,0,1,1,4,23,7527
891,17,530,4,1,1,2.0,196475,0,1,1,4,9,35902
583,17,243,9,1,5,1.6,51211,0,1,1,4,14,11604
687,17,243,9,1,5,1.6,72000,0,1,14,4,15,10117
1620,28,556,6,0,1,2.2,100000,1,1,14,4,19,21953
1011,12,266,4,1,5,2.3,63992,0,1,14,4,9,89103
640,5,450,4,1,1,2.0,143894,0,1,7,4,12,21181
639,17,530,4,1,5,2.0,174664,0,1,14,12,11,2587
1185,24,348,9,1,5,2.5,126715,0,1,14,4,16,23602
781,17,333,9,1,1,2.5,82260,0,1,1,4,13,20385
761,44,477,3,1,2,1.8,162000,0,1,14,6,15,11917
690,24,505,4,1,2,3.5,0,0,1,7,12,9,34811
730,17,602,1,1,5,1.6,42000,1,1,11,0,9,12231
0,42,354,9,0,5,1.5,190000,0,1,14,0,19,7056
1268,44,91,3,0,2,1.5,128000,0,1,1,6,13,10663
781,44,163,9,1,2,2.5,156518,0,1,14,12,13,3607
640,5,408,9,1,5,2.0,156666,0,1,1,4,12,20278
1051,15,82,9,1,5,2.4,154854,0,1,7,12,9,7683
640,17,530,4,1,1,2.0,210768,0,1,12,4,12,29489
765,17,587,4,1,1,2.0,51722,0,1,14,4,10,21953
530,33,370,4,1,5,1.6,110531,0,1,11,0,12,14113
531,17,80,3,0,5,1.6,214400,2,1,7,10,13,14740
333,12,290,9,1,2,2.0,0,0,1,12,0,11,1019
836,17,587,4,1,1,2.0,172000,0,1,7,4,15,21473
891,17,545,9,1,4,2.0,88900,0,1,14,4,9,23436
0,44,477,9,1,5,1.5,150000,0,1,2,8,17,14113
0,44,196,7,0,1,2.2,188000,1,1,7,6,18,14113
1413,15,270,9,0,5,1.5,0,1,1,1,2,14,10349
770,17,587,4,1,1,1.7,158258,0,1,14,4,9,30750
781,44,173,9,1,5,2.5,75000,2,1,14,12,13,30420
1051,31,452,4,0,5,2.4,68985,0,1,12,0,9,20855
831,41,83,4,1,1,1.6,25758,0,1,3,4,8,40634
1347,17,333,7,1,1,2.5,134955,0,1,12,4,17,24860
697,44,196,9,1,5,1.8,152630,0,1,14,12,10,4861
0,5,613,3,0,6,1.4,65000,0,1,14,12,10,27911
975,1,486,4,1,5,3.2,101000,2,1,14,12,13,36400
1268,44,91,3,0,2,1.5,88000,0,1,12,8,13,9408
1099,41,498,4,1,1,2.7,225450,0,1,1,4,15,20592
890,22,446,9,1,5,2.0,65089,0,1,12,4,9,15053
531,17,243,9,1,5,1.6,185907,0,1,14,4,13,13877
777,17,333,7,1,1,2.5,179918,0,1,12,4,11,26594
1091,17,333,7,1,1,2.5,135884,0,1,12,4,9,36834
1053,28,229,9,1,1,3.5,146395,0,1,7,12,11,1882
696,17,530,4,1,1,2.2,140451,0,1,7,4,12,28222
0,2,34,9,1,5,2.5,201000,1,1,0,6,24,10976
687,17,243,9,1,5,1.6,130814,0,1,12,4,15,11563
919,2,54,9,1,5,3.0,124000,2,1,14,16,13,34497
0,28,118,9,1,5,2.5,262000,0,1,12,6,18,16621
751,17,545,9,1,5,2.4,52528,0,1,2,0,12,15053
891,17,530,4,1,1,2.0,166588,0,1,7,4,9,41886
777,12,290,9,0,5,2.5,118000,2,1,14,10,11,15681
642,2,35,9,1,5,2.0,145000,0,1,1,4,13,21326
1817,44,569,9,1,5,3.5,1669,0,1,1,12,5,31675
1268,44,93,3,0,2,1.5,150000,2,1,2,2,13,9722
642,5,450,4,1,1,2.0,228570,0,1,7,4,13,13564
640,41,375,4,1,1,2.0,77917,0,1,1,4,12,23138
531,17,243,9,1,5,1.6,116891,0,1,14,4,13,18826
639,1,73,9,1,5,2.0,123640,0,1,2,12,11,6586
765,41,498,4,1,1,2.0,153862,0,1,1,4,10,36197
0,24,311,9,1,5,3.5,25000,0,1,12,12,8,100355
730,17,243,9,1,4,1.6,31151,0,1,12,4,9,18503
730,41,83,4,1,5,1.6,102268,0,1,14,4,9,35309
934,12,290,9,1,5,2.5,150091,0,1,12,12,10,5959
650,5,206,9,0,5,1.4,119709,0,1,7,0,9,12544
891,28,303,4,1,5,2.0,109555,0,1,14,0,9,8311
1327,44,493,4,1,5,2.5,51200,0,1,1,12,7,46728
0,15,443,7,0,5,2.4,225000,0,1,1,12,20,7527
0,2,35,9,1,0,3.0,210408,2,1,14,12,17,15000
0,5,174,4,0,1,2.0,230000,1,1,7,6,18,19444
645,17,243,9,0,5,1.8,152000,0,1,12,8,14,12544
971,41,375,4,1,1,2.2,234902,0,1,2,4,9,22843
456,24,237,9,1,2,2.5,98032,0,1,1,12,10,10192
481,15,82,9,1,2,2.0,45770,0,1,1,12,8,1960
836,8,380,9,1,1,2.0,164372,0,1,7,4,15,8386
836,17,587,4,1,1,2.0,168126,0,1,12,4,15,21181
640,17,545,9,1,5,2.0,194210,0,1,1,4,12,16308
810,47,360,9,1,5,1.8,52000,2,1,1,8,9,20698
353,44,477,3,1,2,1.8,123778,0,1,7,12,10,4234
0,47,576,4,1,1,2.5,1000,2,1,12,6,21,13000
707,41,498,4,1,1,2.0,247713,0,1,12,4,14,18240
0,12,259,4,1,5,1.6,123000,0,1,7,0,10,28852
832,44,569,4,1,5,2.7,64994,0,1,7,12,11,3763
531,17,243,9,1,5,1.6,132421,0,1,12,4,13,20005
0,15,473,4,1,5,3.5,17000,0,1,1,10,15,29793
0,44,493,4,0,5,2.5,60800,2,1,7,8,10,40769
862,17,333,7,1,1,2.5,52686,0,1,12,4,14,18669
0,17,243,9,0,5,1.8,100000,0,1,1,8,13,15367
730,17,243,9,1,5,1.6,32595,0,1,12,4,9,18817
781,44,163,9,1,5,2.5,12000,2,1,0,12,13,21953
831,17,545,9,1,5,2.4,182645,0,1,14,12,14,3920
810,44,100,3,0,5,1.8,10200,0,1,14,10,9,24148
1598,28,229,9,1,1,3.0,175614,0,1,1,12,17,2430
501,44,91,3,1,5,1.5,116350,0,1,14,4,11,14586
0,33,619,4,1,5,2.0,98345,0,1,14,4,19,14426
0,44,477,3,0,2,1.5,141000,2,1,12,8,18,12231
836,17,587,4,1,1,2.0,118514,0,1,7,4,15,25512
442,44,477,3,1,2,1.8,19109,0,1,12,12,8,8781
1104,20,635,9,1,5,3.0,54429,0,1,14,12,10,1646
753,21,194,4,1,5,2.4,91810,0,1,12,4,13,26262
0,2,63,9,1,5,3.0,99200,2,1,1,16,10,59272
0,44,477,9,1,2,1.5,150000,0,1,7,12,18,12544
0,44,359,3,0,5,1.3,131000,0,1,12,2,23,8800
834,44,604,4,1,5,2.7,186349,0,1,14,12,12,4547
836,17,587,4,1,1,2.0,142264,0,1,14,4,15,22063
642,17,545,9,1,5,2.0,110000,2,1,1,12,13,17249
0,17,243,9,0,5,1.8,95000,0,1,12,6,10,17876
879,17,587,4,1,1,1.6,13000,0,1,14,4,6,59865
831,17,545,9,1,5,2.4,262690,0,1,2,12,14,3136
0,15,188,9,0,4,1.8,149000,0,1,12,12,18,11917
0,33,441,3,0,5,1.5,170000,0,1,1,2,17,9722
638,22,446,9,1,5,2.0,36545,0,1,14,4,11,16778
501,12,290,9,0,5,1.5,68800,2,1,14,12,11,18817
1347,17,333,10,1,1,2.5,200000,0,1,12,4,17,11851
1324,44,339,4,1,2,3.3,132603,2,1,14,8,15,24618
1017,17,545,9,1,5,2.0,19080,0,1,7,4,8,50018
765,2,621,4,1,5,2.0,97527,2,1,7,12,10,25716
609,44,163,9,1,2,2.5,35058,0,1,14,12,7,18817
585,44,477,3,0,2,1.8,180000,2,1,11,8,12,13172
531,5,107,3,1,5,1.6,94923,0,1,1,4,13,6899
0,15,203,4,1,5,2.0,197000,0,1,13,4,23,10976
0,47,462,3,0,5,1.8,180000,1,1,7,8,22,6899
502,44,91,3,1,5,1.5,59000,0,1,14,4,12,28532
917,1,76,3,1,5,3.0,301707,0,1,7,0,12,4704
0,34,596,10,0,5,1.6,13000,1,1,5,0,25,6899
394,44,163,9,1,2,2.5,0,0,1,1,12,11,5959
584,17,243,9,1,5,1.8,107155,0,1,1,12,11,1725
562,5,107,3,1,5,1.4,58052,0,1,14,4,10,24273
0,44,611,3,0,5,1.0,111111,0,1,9,4,25,5018
738,5,207,9,1,5,1.4,21834,0,1,1,8,8,19287
640,12,290,9,1,2,2.0,130000,0,1,1,6,12,27284
528,17,243,9,1,5,1.6,140000,0,1,14,4,11,25591
1974,15,270,3,0,5,1.3,6000,0,1,1,2,6,12500
0,15,270,3,1,5,1.3,150000,0,1,12,4,21,7527
650,5,206,9,0,5,1.4,103000,0,1,1,12,9,18817
1018,2,63,9,1,5,3.0,154000,2,1,1,12,14,26657
0,44,477,3,1,2,1.5,320000,2,1,5,6,19,9408
777,42,282,4,1,5,2.5,95000,0,1,14,12,11,26343
1266,15,270,3,0,2,1.5,114000,0,1,12,12,11,10976
640,12,266,4,1,5,2.0,90352,0,1,12,4,12,54926
1399,28,229,9,1,1,3.5,189530,0,1,1,12,15,12388
1017,17,243,9,1,5,2.0,115974,0,1,14,12,8,4547
1528,12,581,6,0,1,2.4,245090,1,1,14,3,18,23521
645,44,477,9,0,2,1.8,0,0,1,14,12,14,17900
1111,15,270,3,0,2,1.3,135000,0,1,12,2,13,7213
877,17,587,4,1,1,1.7,39747,0,1,14,4,8,49293
893,17,243,9,1,5,1.6,133749,0,1,2,4,17,10381
271,44,91,10,1,2,1.5,66212,0,1,1,4,11,19030
0,33,575,3,0,5,1.5,111111,0,1,11,0,20,8311
583,17,243,9,1,5,1.6,132749,0,1,12,4,14,19416
779,44,163,9,0,2,2.5,0,2,1,1,6,12,14740
474,5,206,9,0,5,1.4,100000,0,1,4,12,12,4077
1820,44,569,9,1,5,3.5,17542,0,1,12,12,6,31047
777,17,333,7,1,1,2.5,122614,0,1,7,4,11,32979
687,17,243,9,1,5,1.6,111280,0,1,14,4,15,18531
474,5,206,3,1,5,1.4,140000,2,1,5,12,12,16308
0,34,193,2,0,4,1.4,233000,1,1,14,2,17,9408
531,17,243,9,1,5,1.6,131443,0,1,12,4,13,14834
697,47,462,9,1,5,1.8,36235,0,1,1,12,10,2666
0,28,594,10,0,4,1.9,170000,2,1,12,4,21,7840
0,44,477,3,1,4,1.8,260000,2,1,1,10,15,15053
1017,17,587,4,1,1,2.0,148510,0,1,14,4,8,36366
0,47,365,9,1,5,2.5,178637,1,1,12,5,14,16621
1850,24,502,4,1,2,3.5,244731,0,1,1,12,17,7997
781,44,163,9,1,2,2.5,159379,0,1,14,12,13,3136
584,17,243,9,0,5,1.8,88000,0,1,7,8,11,17249
810,17,243,9,1,5,1.8,215032,0,1,3,12,9,7370
761,44,477,3,0,2,1.8,169000,0,1,12,12,15,14113
687,8,380,9,1,5,1.6,36125,0,1,2,4,15,6523
0,17,243,9,1,5,2.0,33100,0,1,2,6,8,29166
690,5,409,9,0,5,1.5,95085,0,1,12,8,9,16465
1185,17,333,7,1,1,2.5,42852,0,1,14,4,16,18189
0,47,462,9,1,5,2.5,180000,2,1,12,8,13,18503
1267,44,91,3,0,2,1.5,18000,0,1,14,6,12,11917
502,15,188,9,1,2,1.5,118240,0,1,14,0,12,5018
502,44,91,3,1,2,1.5,69500,0,1,12,4,12,26491
1172,24,350,9,1,5,3.5,259066,0,1,12,12,14,8154
1017,28,227,9,1,5,2.0,50963,0,1,1,12,8,56136
769,5,174,4,1,1,2.2,70479,0,1,7,4,14,18189
0,28,30,9,1,5,3.2,25500,0,1,1,6,25,13485
1855,15,561,7,0,5,2.0,97000,2,1,2,8,14,13172
382,12,290,9,1,2,2.0,100747,0,1,6,0,10,2666
891,17,530,4,1,1,2.0,94259,0,1,1,4,9,53154
474,47,360,9,1,2,1.4,125000,0,1,7,12,12,13900
642,22,446,9,1,5,2.0,67000,2,1,2,12,13,19444
761,12,578,2,0,1,1.8,132000,1,1,14,6,15,15681
1079,17,243,9,1,5,2.0,17172,0,1,7,4,7,48196
765,28,303,4,1,5,2.0,159928,0,1,1,0,10,12858
777,33,90,9,1,5,2.5,106442,0,1,1,12,11,1411
753,15,203,4,0,5,2.4,107000,0,1,14,8,13,24775
1017,17,530,4,1,1,2.0,113195,0,1,2,4,8,52665
834,44,569,4,1,5,2.7,265558,0,1,14,12,12,14583
0,28,219,9,0,1,2.2,10000,0,1,12,12,24,10976
765,17,545,9,1,4,2.0,30258,0,1,12,4,10,13799
0,44,163,9,1,5,2.5,200000,0,1,1,8,11,28852
502,44,91,10,1,2,1.5,44545,0,1,7,4,12,15988
730,17,243,9,1,5,1.6,32595,0,1,12,4,9,18817
900,15,188,9,1,5,2.4,78006,0,1,8,4,10,54157
934,42,282,4,1,5,2.5,93170,0,1,11,0,10,9722
0,44,163,9,1,2,2.5,163000,0,1,14,0,10,31361
528,17,80,9,1,1,1.6,181232,0,1,7,4,11,15035
0,44,477,9,0,2,1.5,331139,0,1,7,4,19,11604
1104,2,624,4,1,5,3.0,80000,2,1,2,12,10,82166
639,17,545,9,1,4,2.0,75346,0,1,14,4,11,10641
891,17,587,4,1,1,2.0,90000,0,1,14,4,9,37580
503,44,479,3,0,5,1.5,89700,0,1,13,6,13,17562
891,17,545,9,1,4,2.0,246839,0,1,12,4,9,15681
0,44,477,9,0,5,1.5,0,0,1,14,6,20,9408
531,22,499,3,1,5,1.6,172347,0,1,11,12,13,1646
697,17,243,9,0,5,1.8,88830,0,1,12,0,10,17249
629,17,243,9,1,5,1.6,87534,0,1,7,4,10,27654
639,17,587,4,1,1,2.0,120272,0,1,14,4,11,28617
0,31,458,4,0,0,2.0,160000,0,1,12,2,25,7840
1750,44,339,4,1,2,3.3,269162,0,1,12,12,17,1646
880,17,243,9,1,5,1.6,35798,0,1,14,4,7,30931
0,2,38,9,1,5,3.5,211200,2,1,6,0,17,17562
639,17,545,9,1,4,2.0,291437,0,1,12,4,11,11604
891,17,545,9,1,4,2.0,255591,0,1,12,4,9,15681
0,15,242,3,0,5,1.7,1000,0,1,2,0,21,8154
586,44,482,10,1,2,1.8,198000,0,1,14,8,13,21639
639,17,530,4,1,1,2.0,212762,0,1,12,4,11,29586
0,44,479,10,0,2,1.5,104643,0,1,7,12,13,16621
764,22,446,9,1,5,2.0,35336,0,1,14,4,10,18033
0,28,557,6,0,1,2.2,210000,1,1,14,4,19,29166
836,5,206,9,1,1,2.0,47221,0,1,1,4,15,6868
0,12,128,3,0,2,2.0,272000,0,1,7,4,11,16000
971,41,498,4,1,1,2.2,100000,0,1,12,4,9,55901
891,17,545,9,1,4,2.0,201876,0,1,12,4,9,15681
831,17,545,9,1,2,2.4,202637,0,1,1,0,14,1490
1017,17,248,9,0,5,2.0,53895,0,1,12,8,8,17719
0,44,163,9,0,2,2.5,122080,2,1,1,8,12,25089
640,41,498,4,1,1,2.0,146130,0,1,1,4,12,33823
640,47,360,9,0,5,2.0,112000,1,1,7,10,12,12544
1079,15,188,9,1,5,2.0,38639,0,1,1,4,7,53185
1079,44,136,4,1,5,2.0,38712,0,1,14,12,7,9722
1172,28,229,9,1,1,3.5,119379,0,1,12,12,14,16621
1053,28,229,9,1,1,3.5,238546,0,1,1,12,11,11133
0,37,217,4,0,1,1.5,92200,1,1,14,4,11,21953
629,17,243,9,1,5,1.6,33355,0,1,12,4,10,27654
456,24,237,9,1,2,2.5,98032,0,1,1,12,10,10192
1051,17,545,9,0,5,2.4,51000,2,1,1,16,9,25716
0,44,493,4,1,1,2.2,210000,1,1,12,8,17,27911
0,15,357,9,0,0,3.0,199000,2,1,1,6,22,5959
1399,28,229,9,1,1,3.5,189530,0,1,1,12,15,12388
527,15,270,3,1,5,1.3,103873,0,1,12,4,10,13702
1202,21,194,4,0,5,2.4,38000,2,1,13,6,8,36065
687,17,243,9,1,5,1.6,198425,0,1,12,4,15,11274
765,28,123,9,1,5,2.0,0,0,1,1,12,10,33556
595,12,290,9,0,5,1.5,28000,0,1,14,12,10,21953
0,31,458,4,0,5,2.0,180000,0,1,12,5,22,12544
1017,28,303,4,1,5,2.0,44995,0,1,1,0,8,42651
475,11,43,1,1,5,1.4,90000,2,1,8,6,13,15053
0,28,303,4,1,5,2.0,65000,0,1,1,12,9,53314
584,47,462,9,1,5,1.8,65282,0,1,1,8,11,15994
0,44,477,9,0,5,1.8,162000,0,1,7,12,15,18503
1327,42,451,9,1,5,2.5,0,0,1,12,12,7,1882
0,2,49,9,1,5,2.5,160000,2,1,12,10,23,11447
